order_id,customer_id,customer_name,email,city,product,quantity,unit_price,order_date,payment_method,status,total_amount,order_year,order_month
ORD005297,C0465,Mahmoud Sayed,mahmoud.sayed30@yahoo.com,Damanhur,Smart Watch,3,3467.8,2026-06-16,Mobile Wallet,Returned,10403.400000000001,2026,6
ORD007413,C0381,Khaled  Abdel,khaled.abdel72@gmail.com,Hurghada,Camera,1,548.01,2026-07-25,Credit Card,Delivered,548.01,2026,7
ORD001435,C0387,Mohamed Salem,mohamed.salem29@gmail.com,Alexandria,Tablet,2,544.96,2026-07-25,Mobile Wallet,Cancelled,1089.92,2026,7
ORD007276,C0459,Mahmoud Ali,mahmoud.ali25@gmail.com,Aswan,Camera,9,4641.67,2026-03-25,Credit Card,Cancelled,41775.03,2026,3
ORD002580,C0468,Ahmed Mohamed,ahmed.mohamed19@gmail.com,Suez,Keyboard,7,880.01,2026-05-28,Cash,Returned,6160.07,2026,5
ORD009920,C0143,Mahmoud Saeed,mahmoud.saeed57@yahoo.com,Suez,Laptop,3,2281.14,2026-02-21,Credit Card,Pending,6843.42,2026,2
ORD003270,C0469,Sara Ahmed,sara.ahmed73@yahoo.com,Port Said,Smart Watch,6,4063.88,2026-07-22,Credit Card,Pending,24383.28,2026,7
ORD009747,C0365,Heba Nasser,heba.nasser20@gmail.com,Zagazig,Speaker,4,2990.05,2026-01-22,Mobile Wallet,Cancelled,11960.2,2026,1
ORD009407,C0021,Tarek Saeed,tarek.saeed60@gmail.com,Damanhur,Keyboard,7,857.03,2026-03-17,Mobile Wallet,Delivered,5999.21,2026,3
ORD003370,C0002,Rana Hassan,rana.hassan55@yahoo.com,Giza,Laptop,1,139.96,2026-05-13,Credit Card,Pending,139.96,2026,5
ORD001868,C0413,Omar Nasser,omar.nasser59@gmail.com,Damanhur,Tablet,4,3313.09,2026-07-10,Cash,Returned,13252.36,2026,7
ORD001455,C0472,Sara Mostafa,sara.mostafa99@gmail.com,Suez,Smart Watch,10,1588.14,2026-05-25,Credit Card,Cancelled,15881.400000000001,2026,5
ORD001787,C0380,Nour  Ahmed,nour.ahmed91@yahoo.com,Fayoum,Headphones,6,3338.01,2026-04-13,Mobile Wallet,Delivered,20028.06,2026,4
ORD006744,C0050,Salma Hassan,salma.hassan52@yahoo.com,Damanhur,Cable,6,930.63,2026-07-29,Credit Card,Returned,5583.78,2026,7
ORD008116,C0137,Mohamed Ibrahim,mohamed.ibrahim38@gmail.com,Mansoura,Smartphone,5,2635.81,2026-03-30,Cash,Cancelled,13179.05,2026,3
ORD002522,C0374,Dina Ali,dina.ali89@yahoo.com,Fayoum,Keyboard,4,3205.64,2026-03-11,Cash,Returned,12822.56,2026,3
ORD004614,C0079,Salma Mostafa,salma.mostafa93@gmail.com,Fayoum,Camera,5,1529.73,2026-07-23,Credit Card,Pending,7648.65,2026,7
ORD001821,C0225,Heba Rizk,heba.rizk55@gmail.com,Fayoum,Power Bank,5,599.6,2026-02-04,Mobile Wallet,Delivered,2998.0,2026,2
ORD009391,C0005,Ali Osman,ali.osman44@yahoo.com,Luxor,Camera,1,1438.81,2026-01-13,Cash,Returned,1438.81,2026,1
ORD002930,C0093,Salma Mostafa,salma.mostafa79@gmail.com,Fayoum,Headphones,7,3517.1,2026-02-13,Cash,Pending,24619.7,2026,2
ORD000052,C0180,Omar Hassan,omar.hassan34@gmail.com,Suez,Cable,4,3159.0,2026-02-08,Credit Card,Returned,12636.0,2026,2
ORD006206,C0310,Sara Osman,sara.osman5@yahoo.com,Alexandria,Laptop,4,533.53,2026-07-17,Credit Card,Returned,2134.12,2026,7
ORD006420,C0368,Mona Abdel,mona.abdel48@gmail.com,Giza,Tablet,10,1426.49,2026-01-08,Cash,Returned,14264.9,2026,1
ORD009825,C0399,Ali Farouk,ali.farouk55@gmail.com,Giza,Camera,5,1541.01,2026-03-26,Cash,Cancelled,7705.05,2026,3
ORD003578,C0473,Khaled  Ibrahim,khaled.ibrahim58@gmail.com,Port Said,Charger,7,4163.22,2026-01-15,Credit Card,Returned,29142.54,2026,1
ORD000470,C0193,Mariam  Farouk,mariam.farouk90@yahoo.com,Suez,Camera,9,265.24,2026-02-13,Cash,Cancelled,2387.16,2026,2
ORD002630,C0122,Hassan Farouk,hassan.farouk62@gmail.com,Aswan,Power Bank,3,1659.26,2026-04-04,Mobile Wallet,Pending,4977.78,2026,4
ORD005403,C0341,Mona Rizk,unknown@example.com,Damanhur,Monitor,9,1819.15,2026-04-03,Mobile Wallet,Cancelled,16372.35,2026,4
ORD007764,C0035,Khaled Hassan,khaled.hassan31@yahoo.com,Fayoum,Speaker,7,947.42,2026-04-15,Mobile Wallet,Returned,6631.94,2026,4
ORD008410,C0176,Mohamed Mostafa,mohamed.mostafa91@gmail.com,Port Said,Charger,8,3006.0,2026-06-13,Cash,Returned,24048.0,2026,6
ORD006465,C0284,Amr Ibrahim,amr.ibrahim47@gmail.com,Aswan,Camera,5,567.94,2026-01-28,Mobile Wallet,Cancelled,2839.7000000000003,2026,1
ORD004429,C0124,Nour Kamal,nour.kamal73@gmail.com,Port Said,Monitor,7,3570.07,2026-04-21,Mobile Wallet,Returned,24990.49,2026,4
ORD001859,C0157,Hassan Ali,hassan.ali56@gmail.com,Fayoum,Mouse,6,4549.46,2026-03-09,Mobile Wallet,Cancelled,27296.760000000002,2026,3
ORD009726,C0372,Salma Kamal,salma.kamal19@gmail.com,Aswan,Cable,7,1659.95,2026-05-29,Credit Card,Delivered,11619.65,2026,5
ORD000866,C0236,Salma  Ahmed,salma.ahmed14@gmail.com,Luxor,Cable,7,4350.46,2026-07-10,Mobile Wallet,Returned,30453.22,2026,7
ORD005216,C0429,Nour Ahmed,nour.ahmed85@gmail.com,Suez,Case,4,1664.08,2026-04-28,Cash,Pending,6656.32,2026,4
ORD007502,C0332,Ali Osman,unknown@example.com,Mansoura,Screen Protector,6,2412.58,2026-06-04,Credit Card,Delivered,14475.48,2026,6
ORD005126,C0384,Mariam Sayed,mariam.sayed84@yahoo.com,Fayoum,Smart Watch,5,4165.51,2026-02-12,Credit Card,Pending,20827.550000000003,2026,2
ORD006949,C0040,Fatma Mohamed,fatma.mohamed25@gmail.com,Mansoura,Keyboard,8,4229.54,2026-08-16,Mobile Wallet,Returned,33836.32,2026,8
ORD009412,C0124,Nour Kamal,nour.kamal73@gmail.com,Port Said,Smart Watch,10,4087.0,2026-07-22,Mobile Wallet,Cancelled,40870.0,2026,7
ORD008898,C0187,Ali Ali,ali.ali79@gmail.com,Aswan,Speaker,4,2085.72,2026-08-17,Credit Card,Pending,8342.88,2026,8
ORD008139,C0172,Hassan Rizk,hassan.rizk37@gmail.com,Damanhur,Smartphone,3,2849.36,2026-07-06,Cash,Returned,8548.08,2026,7
ORD006181,C0108,Mohamed Ahmed,mohamed.ahmed42@yahoo.com,Sharm El Sheikh,Speaker,7,2552.52,2026-08-13,Mobile Wallet,Cancelled,17867.64,2026,8
ORD000426,C0398,Ahmed  Osman,ahmed.osman38@gmail.com,Tanta,Camera,4,1637.44,2026-01-17,Mobile Wallet,Returned,6549.76,2026,1
ORD000189,C0292,Omar Rizk,omar.rizk12@gmail.com,Luxor,Power Bank,8,758.96,2026-08-09,Mobile Wallet,Pending,6071.68,2026,8
ORD005864,C0011,Mariam  Ali,mariam.ali46@yahoo.com,Aswan,Headphones,4,3509.84,2026-08-14,Credit Card,Delivered,14039.36,2026,8
ORD008159,C0025,Mahmoud Farouk,mahmoud.farouk20@gmail.com,Tanta,Cable,10,3820.08,2026-08-01,Cash,Cancelled,38200.8,2026,8
ORD000229,C0236,Salma  Ahmed,salma.ahmed14@gmail.com,Luxor,Monitor,10,2268.09,2026-08-08,Credit Card,Returned,22680.9,2026,8
ORD008072,C0471,Mahmoud  Osman,mahmoud.osman7@yahoo.com,Luxor,Screen Protector,1,4393.36,2026-06-25,Cash,Cancelled,4393.36,2026,6
ORD007389,C0063,Omar  Salem,omar.salem21@gmail.com,Damanhur,Tablet,9,676.9,2026-04-02,Mobile Wallet,Cancelled,6092.099999999999,2026,4
ORD002742,C0301,Salma Nasser,salma.nasser81@gmail.com,Aswan,Power Bank,4,1820.85,2026-07-13,Mobile Wallet,Pending,7283.4,2026,7
ORD001042,C0446,Mariam Mostafa,mariam.mostafa6@gmail.com,Luxor,Headphones,5,2189.39,2026-07-01,Mobile Wallet,Returned,10946.949999999999,2026,7
ORD008917,C0282,Mahmoud  Ibrahim,unknown@example.com,Port Said,Keyboard,3,765.84,2026-06-18,Cash,Returned,2297.52,2026,6
ORD009325,C0300,Nour Saeed,unknown@example.com,Fayoum,Smartphone,5,4497.22,2026-05-29,Mobile Wallet,Delivered,22486.100000000002,2026,5
ORD009871,C0449,Youssef Rizk,youssef.rizk64@gmail.com,Sharm El Sheikh,Mouse,9,2913.56,2026-01-04,Cash,Delivered,26222.04,2026,1
ORD004280,C0183,Nour  Salem,nour.salem30@gmail.com,Ismailia,Laptop,5,1629.68,2026-01-16,Credit Card,Delivered,8148.400000000001,2026,1
ORD000472,C0035,Khaled Hassan,khaled.hassan31@yahoo.com,Fayoum,Mouse,5,3331.76,2026-08-22,Mobile Wallet,Cancelled,16658.800000000003,2026,8
ORD002922,C0459,Mahmoud Ali,mahmoud.ali25@gmail.com,Aswan,Charger,6,4790.55,2026-08-25,Credit Card,Cancelled,28743.300000000003,2026,8
ORD001906,C0022,Ahmed Salem,ahmed.salem88@gmail.com,Aswan,Camera,2,2972.2,2026-07-23,Mobile Wallet,Delivered,5944.4,2026,7
ORD009055,C0186,Dina Ali,unknown@example.com,Tanta,Headphones,8,1439.12,2026-06-21,Credit Card,Pending,11512.96,2026,6
ORD000802,C0130,Nour Ahmed,nour.ahmed48@gmail.com,Zagazig,Speaker,7,1580.88,2026-06-29,Credit Card,Delivered,11066.16,2026,6
ORD001488,C0341,Mona Rizk,mona.rizk33@yahoo.com,Damanhur,Smartphone,8,4674.46,2026-05-02,Credit Card,Pending,37395.68,2026,5
ORD008606,C0497,Youssef Saeed,youssef.saeed65@gmail.com,Suez,Keyboard,4,4742.78,2026-03-17,Mobile Wallet,Delivered,18971.12,2026,3
ORD003654,C0123,Khaled Rizk,khaled.rizk12@yahoo.com,Ismailia,Camera,2,2308.63,2026-06-12,Cash,Returned,4617.26,2026,6
ORD003772,C0220,Omar  Ibrahim,omar.ibrahim31@gmail.com,Cairo,Keyboard,7,4431.61,2026-05-22,Cash,Pending,31021.269999999997,2026,5
ORD000228,C0260,Mahmoud Nasser,mahmoud.nasser45@gmail.com,Mansoura,Headphones,9,3234.42,2026-04-14,Cash,Delivered,29109.78,2026,4
ORD004253,C0248,Dina  Hassan,dina.hassan87@gmail.com,Fayoum,Speaker,10,982.93,2026-01-18,Cash,Cancelled,9829.3,2026,1
ORD001129,C0066,Omar  Ibrahim,omar.ibrahim47@gmail.com,Alexandria,Monitor,2,1541.67,2026-06-22,Mobile Wallet,Returned,3083.34,2026,6
ORD005282,C0456,Heba Ibrahim,heba.ibrahim69@gmail.com,Cairo,Tablet,10,2239.21,2026-04-13,Cash,Delivered,22392.1,2026,4
ORD007388,C0297,Omar Kamal,omar.kamal58@gmail.com,Giza,Camera,4,376.84,2026-06-12,Credit Card,Pending,1507.36,2026,6
ORD002209,C0305,Rana Ibrahim,rana.ibrahim61@yahoo.com,Port Said,Smartphone,8,2500.74,2026-03-22,Cash,Pending,20005.92,2026,3
ORD005229,C0405,Fatma  Salem,fatma.salem48@gmail.com,Luxor,Case,3,2394.24,2026-04-09,Mobile Wallet,Cancelled,7182.719999999999,2026,4
ORD009081,C0487,Ahmed  Saeed,ahmed.saeed80@gmail.com,Sharm El Sheikh,Keyboard,6,2672.23,2026-08-26,Credit Card,Pending,16033.380000000001,2026,8
ORD004602,C0021,Tarek Saeed,tarek.saeed60@gmail.com,Damanhur,Camera,7,2448.55,2026-03-10,Mobile Wallet,Returned,17139.850000000002,2026,3
ORD006225,C0092,Amr Ali,amr.ali86@gmail.com,Damanhur,Keyboard,2,1698.81,2026-05-10,Credit Card,Cancelled,3397.62,2026,5
ORD003154,C0191,Dina  Osman,dina.osman59@gmail.com,Luxor,Cable,5,2581.24,2026-08-22,Cash,Cancelled,12906.199999999999,2026,8
ORD009287,C0166,Ali Ahmed,ali.ahmed2@gmail.com,Giza,Smart Watch,1,820.04,2026-03-08,Credit Card,Pending,820.04,2026,3
ORD005355,C0088,Amr Saeed,amr.saeed25@gmail.com,Port Said,Power Bank,6,4764.61,2026-02-27,Cash,Delivered,28587.659999999996,2026,2
ORD006476,C0282,Mahmoud  Ibrahim,mahmoud.ibrahim99@gmail.com,Port Said,Headphones,9,2332.62,2026-03-16,Mobile Wallet,Pending,20993.579999999998,2026,3
ORD009793,C0460,Mariam Ahmed,mariam.ahmed11@gmail.com,Suez,Tablet,6,547.13,2026-01-27,Mobile Wallet,Pending,3282.7799999999997,2026,1
ORD002145,C0451,Amr  Ali,amr.ali22@yahoo.com,Zagazig,Smartphone,9,2742.78,2026-05-14,Cash,Delivered,24685.02,2026,5
ORD008522,C0056,Mariam Sayed,mariam.sayed32@gmail.com,Tanta,Monitor,7,2745.33,2026-02-06,Mobile Wallet,Pending,19217.309999999998,2026,2
ORD009173,C0430,Mona Ahmed,mona.ahmed72@gmail.com,Tanta,Speaker,8,1192.32,2026-01-14,Cash,Pending,9538.56,2026,1
ORD002375,C0269,Youssef Salem,youssef.salem42@gmail.com,Fayoum,Smart Watch,4,2096.35,2026-08-14,Credit Card,Pending,8385.4,2026,8
ORD002578,C0175,Yasmin Osman,yasmin.osman74@gmail.com,Suez,Mouse,3,1340.61,2026-06-25,Mobile Wallet,Cancelled,4021.83,2026,6
ORD001633,C0447,Omar  Ibrahim,omar.ibrahim71@gmail.com,Damanhur,Laptop,5,3467.47,2026-07-13,Mobile Wallet,Returned,17337.35,2026,7
ORD005031,C0032,Amr Sayed,amr.sayed58@yahoo.com,Luxor,Laptop,9,1019.0,2026-04-28,Credit Card,Delivered,9171.0,2026,4
ORD002299,C0371,Youssef Mohamed,youssef.mohamed75@gmail.com,Zagazig,Smartphone,5,3863.32,2026-06-26,Credit Card,Pending,19316.600000000002,2026,6
ORD009432,C0289,Salma  Ali,salma.ali7@gmail.com,Port Said,Cable,1,1636.09,2026-04-28,Cash,Delivered,1636.09,2026,4
ORD000157,C0472,Sara Mostafa,unknown@example.com,Suez,Smart Watch,6,2500.74,2026-07-29,Credit Card,Cancelled,15004.439999999999,2026,7
ORD006544,C0457,Ahmed  Nasser,ahmed.nasser69@gmail.com,Cairo,Screen Protector,3,4512.55,2026-03-13,Cash,Delivered,13537.650000000001,2026,3
ORD006979,C0381,Khaled  Abdel,khaled.abdel72@gmail.com,Hurghada,Smart Watch,3,3814.64,2026-04-13,Cash,Pending,11443.92,2026,4
ORD003350,C0299,Dina  Hassan,dina.hassan31@gmail.com,Alexandria,Smart Watch,5,3722.44,2026-04-25,Credit Card,Pending,18612.2,2026,4
ORD003996,C0015,Tarek Ahmed,tarek.ahmed28@gmail.com,Damanhur,Headphones,1,2510.66,2026-02-23,Credit Card,Pending,2510.66,2026,2
ORD002880,C0229,Fatma Kamal,fatma.kamal84@gmail.com,Damanhur,Screen Protector,8,4638.71,2026-06-30,Cash,Returned,37109.68,2026,6
ORD003414,C0425,Salma Ibrahim,salma.ibrahim77@gmail.com,Alexandria,Smartphone,3,2912.0,2026-06-13,Cash,Cancelled,8736.0,2026,6
ORD007415,C0437,Mariam Hassan,unknown@example.com,Alexandria,Case,9,4164.31,2026-05-07,Cash,Cancelled,37478.79,2026,5
ORD004408,C0070,Nour Ahmed,nour.ahmed90@yahoo.com,Cairo,Charger,5,4577.6,2026-01-09,Mobile Wallet,Pending,22888.0,2026,1
ORD004387,C0112,Ahmed Mohamed,ahmed.mohamed3@gmail.com,Aswan,Monitor,9,2560.23,2026-01-23,Mobile Wallet,Pending,23042.07,2026,1
ORD003769,C0164,Yasmin Ahmed,yasmin.ahmed17@gmail.com,Ismailia,Cable,8,659.39,2026-08-27,Mobile Wallet,Delivered,5275.12,2026,8
ORD009090,C0463,Mohamed Salem,mohamed.salem90@yahoo.com,Fayoum,Smartphone,2,4048.75,2026-05-13,Credit Card,Cancelled,8097.5,2026,5
ORD004538,C0079,Salma Mostafa,salma.mostafa93@gmail.com,Fayoum,Laptop,7,1568.59,2026-01-22,Mobile Wallet,Delivered,10980.13,2026,1
ORD005741,C0390,Heba Salem,heba.salem97@gmail.com,Sharm El Sheikh,Cable,4,132.66,2026-08-10,Credit Card,Cancelled,530.64,2026,8
ORD009061,C0136,Ali Ahmed,ali.ahmed91@gmail.com,Hurghada,Monitor,7,4249.97,2026-06-03,Mobile Wallet,Cancelled,29749.79,2026,6
ORD009586,C0123,Khaled Rizk,khaled.rizk12@yahoo.com,Ismailia,Laptop,3,3621.11,2026-03-12,Mobile Wallet,Delivered,10863.33,2026,3
ORD005501,C0152,Mona Abdel,unknown@example.com,Suez,Cable,3,684.89,2026-03-24,Cash,Cancelled,2054.67,2026,3
ORD007294,C0245,Salma Hassan,salma.hassan20@yahoo.com,Alexandria,Headphones,10,4234.32,2026-06-07,Cash,Pending,42343.2,2026,6
ORD002496,C0046,Heba Ali,unknown@example.com,Alexandria,Power Bank,9,1512.96,2026-05-18,Credit Card,Returned,13616.64,2026,5
ORD004192,C0335,Omar Farouk,omar.farouk9@gmail.com,Fayoum,Speaker,7,1032.18,2026-07-19,Mobile Wallet,Delivered,7225.26,2026,7
ORD006983,C0024,Hassan Nasser,hassan.nasser65@gmail.com,Hurghada,Keyboard,2,3038.43,2026-06-13,Mobile Wallet,Cancelled,6076.86,2026,6
ORD002373,C0181,Sara  Rizk,sara.rizk87@gmail.com,Port Said,Headphones,4,2475.07,2026-03-12,Credit Card,Delivered,9900.28,2026,3
ORD007399,C0080,Mona Salem,mona.salem42@gmail.com,Hurghada,Speaker,3,412.96,2026-01-26,Cash,Pending,1238.8799999999999,2026,1
ORD005559,C0361,Tarek Nasser,tarek.nasser98@gmail.com,Mansoura,Camera,1,1593.74,2026-06-10,Mobile Wallet,Delivered,1593.74,2026,6
ORD003462,C0162,Rana Abdel,unknown@example.com,Port Said,Screen Protector,4,281.91,2026-01-26,Credit Card,Delivered,1127.64,2026,1
ORD005704,C0334,Mariam Nasser,mariam.nasser48@gmail.com,Damanhur,Screen Protector,6,2500.74,2026-04-28,Mobile Wallet,Returned,15004.439999999999,2026,4
ORD005617,C0354,Yasmin Kamal,yasmin.kamal64@gmail.com,Ismailia,Charger,1,4346.48,2026-08-13,Credit Card,Pending,4346.48,2026,8
ORD007462,C0077,Yasmin Ahmed,yasmin.ahmed91@gmail.com,Zagazig,Camera,9,1133.99,2026-05-12,Mobile Wallet,Returned,10205.91,2026,5
ORD005759,C0253,Rana  Rizk,rana.rizk10@gmail.com,Alexandria,Cable,4,4840.97,2026-07-18,Mobile Wallet,Pending,19363.88,2026,7
ORD005248,C0060,Hassan Ahmed,hassan.ahmed27@gmail.com,Luxor,Screen Protector,10,583.08,2026-05-28,Mobile Wallet,Delivered,5830.8,2026,5
ORD004681,C0023,Khaled  Hassan,khaled.hassan56@yahoo.com,Cairo,Headphones,3,1966.26,2026-03-18,Mobile Wallet,Cancelled,5898.78,2026,3
ORD002551,C0093,Salma Mostafa,salma.mostafa79@gmail.com,Fayoum,Headphones,6,1673.06,2026-02-10,Cash,Returned,10038.36,2026,2
ORD004404,C0371,Youssef Mohamed,youssef.mohamed75@gmail.com,Zagazig,Case,9,1295.86,2026-03-01,Cash,Cancelled,11662.74,2026,3
ORD000848,C0131,Mariam Saeed,mariam.saeed43@gmail.com,Ismailia,Tablet,4,4826.99,2026-08-10,Credit Card,Delivered,19307.96,2026,8
ORD003345,C0281,Omar  Hassan,omar.hassan13@gmail.com,Zagazig,Case,2,2396.11,2026-01-02,Credit Card,Cancelled,4792.22,2026,1
ORD000939,C0206,Ahmed Farouk,ahmed.farouk42@gmail.com,Luxor,Camera,1,2482.79,2026-08-28,Cash,Cancelled,2482.79,2026,8
ORD005024,C0227,Omar Ahmed,omar.ahmed82@gmail.com,Sharm El Sheikh,Keyboard,6,2504.83,2026-06-05,Cash,Delivered,15028.98,2026,6
ORD005369,C0350,Tarek  Ali,unknown@example.com,Sharm El Sheikh,Smartphone,9,4441.83,2026-05-12,Cash,Cancelled,39976.47,2026,5
ORD009042,C0177,Tarek Salem,tarek.salem64@gmail.com,Mansoura,Speaker,2,4799.98,2026-02-23,Mobile Wallet,Returned,9599.96,2026,2
ORD008784,C0272,Amr Nasser,amr.nasser79@yahoo.com,Port Said,Case,9,1242.76,2026-05-15,Mobile Wallet,Cancelled,11184.84,2026,5
ORD003856,C0313,Mona Mostafa,mona.mostafa84@gmail.com,Mansoura,Keyboard,2,3298.71,2026-01-18,Mobile Wallet,Returned,6597.42,2026,1
ORD005580,C0368,Mona Abdel,mona.abdel48@gmail.com,Giza,Charger,3,1303.28,2026-07-18,Credit Card,Pending,3909.84,2026,7
ORD004634,C0322,Ahmed Ali,ahmed.ali87@gmail.com,Cairo,Charger,2,3894.64,2026-04-16,Cash,Pending,7789.28,2026,4
ORD009918,C0292,Omar Rizk,omar.rizk12@gmail.com,Luxor,Power Bank,1,3456.61,2026-05-12,Mobile Wallet,Cancelled,3456.61,2026,5
ORD000757,C0390,Heba Salem,heba.salem97@gmail.com,Sharm El Sheikh,Smartphone,9,3849.48,2026-07-22,Credit Card,Pending,34645.32,2026,7
ORD008085,C0146,Nour Ali,nour.ali10@yahoo.com,Suez,Monitor,6,882.53,2026-06-08,Cash,Cancelled,5295.18,2026,6
ORD002645,C0009,Youssef Mohamed,youssef.mohamed6@gmail.com,Hurghada,Smart Watch,5,1219.62,2026-04-10,Mobile Wallet,Delivered,6098.099999999999,2026,4
ORD004739,C0272,Amr Nasser,amr.nasser79@yahoo.com,Port Said,Power Bank,9,2500.74,2026-05-17,Credit Card,Cancelled,22506.659999999996,2026,5
ORD004454,C0484,Sara Ali,sara.ali36@gmail.com,Fayoum,Laptop,2,1952.58,2026-06-19,Credit Card,Cancelled,3905.16,2026,6
ORD003166,C0047,Youssef Osman,youssef.osman8@gmail.com,Alexandria,Monitor,10,2260.24,2026-07-31,Credit Card,Cancelled,22602.399999999998,2026,7
ORD003640,C0198,Amr Ibrahim,amr.ibrahim47@gmail.com,Giza,Charger,7,4771.55,2026-03-11,Mobile Wallet,Pending,33400.85,2026,3
ORD004630,C0240,Ahmed  Farouk,ahmed.farouk4@yahoo.com,Hurghada,Headphones,10,3342.7,2026-02-08,Cash,Pending,33427.0,2026,2
ORD009368,C0131,Mariam Saeed,mariam.saeed43@gmail.com,Ismailia,Power Bank,5,325.98,2026-04-05,Credit Card,Pending,1629.9,2026,4
ORD004573,C0443,Rana  Mostafa,rana.mostafa49@gmail.com,Port Said,Speaker,9,2049.86,2026-06-10,Mobile Wallet,Returned,18448.74,2026,6
ORD005567,C0081,Rana Ali,rana.ali54@gmail.com,Port Said,Case,8,2361.18,2026-01-31,Cash,Cancelled,18889.44,2026,1
ORD002358,C0172,Hassan Rizk,hassan.rizk37@gmail.com,Damanhur,Tablet,3,3260.0,2026-05-26,Mobile Wallet,Delivered,9780.0,2026,5
ORD003419,C0173,Heba Rizk,heba.rizk58@gmail.com,Sharm El Sheikh,Case,7,4225.21,2026-06-04,Mobile Wallet,Cancelled,29576.47,2026,6
ORD008094,C0421,Ahmed Kamal,ahmed.kamal39@gmail.com,Zagazig,Smart Watch,3,4214.77,2026-08-04,Credit Card,Pending,12644.310000000001,2026,8
ORD002062,C0256,Fatma Saeed,fatma.saeed42@yahoo.com,Ismailia,Smart Watch,8,1601.7,2026-07-10,Cash,Pending,12813.6,2026,7
ORD000550,C0106,Ahmed Sayed,ahmed.sayed76@gmail.com,Cairo,Speaker,6,2769.36,2026-03-11,Cash,Cancelled,16616.16,2026,3
ORD004465,C0389,Ahmed Nasser,ahmed.nasser53@gmail.com,Fayoum,Cable,7,4304.28,2026-08-11,Cash,Returned,30129.96,2026,8
ORD002813,C0304,Mariam Hassan,unknown@example.com,Fayoum,Monitor,3,2631.24,2026-03-02,Mobile Wallet,Delivered,7893.719999999999,2026,3
ORD009570,C0062,Sara Salem,sara.salem36@yahoo.com,Sharm El Sheikh,Charger,8,1632.83,2026-04-12,Mobile Wallet,Returned,13062.64,2026,4
ORD008953,C0063,Omar  Salem,omar.salem21@gmail.com,Damanhur,Headphones,6,166.29,2026-02-21,Credit Card,Returned,997.74,2026,2
ORD009177,C0170,Yasmin Sayed,yasmin.sayed66@gmail.com,Mansoura,Camera,1,1338.81,2026-03-01,Credit Card,Pending,1338.81,2026,3
ORD002550,C0187,Ali Ali,ali.ali79@gmail.com,Aswan,Case,1,1911.78,2026-02-06,Cash,Pending,1911.78,2026,2
ORD006322,C0020,Fatma Ali,fatma.ali88@gmail.com,Alexandria,Screen Protector,8,3627.54,2026-04-17,Mobile Wallet,Cancelled,29020.32,2026,4
ORD003170,C0480,Ahmed  Hassan,unknown@example.com,Sharm El Sheikh,Headphones,3,2719.24,2026-02-19,Mobile Wallet,Returned,8157.719999999999,2026,2
ORD006852,C0169,Heba Abdel,heba.abdel59@gmail.com,Port Said,Cable,6,3835.83,2026-06-26,Mobile Wallet,Delivered,23014.98,2026,6
ORD005027,C0227,Omar Ahmed,unknown@example.com,Sharm El Sheikh,Screen Protector,5,1659.44,2026-08-11,Mobile Wallet,Delivered,8297.2,2026,8
ORD004462,C0029,Rana Kamal,rana.kamal17@gmail.com,Damanhur,Screen Protector,4,2717.64,2026-08-12,Mobile Wallet,Returned,10870.56,2026,8
ORD001260,C0011,Mariam  Ali,mariam.ali46@yahoo.com,Aswan,Smart Watch,3,4432.0,2026-07-29,Credit Card,Pending,13296.0,2026,7
ORD008194,C0343,Ali Farouk,ali.farouk20@yahoo.com,Sharm El Sheikh,Charger,8,4524.79,2026-04-07,Mobile Wallet,Delivered,36198.32,2026,4
ORD003949,C0052,Youssef Farouk,youssef.farouk41@gmail.com,Luxor,Cable,9,2428.1,2026-03-04,Cash,Cancelled,21852.899999999998,2026,3
ORD008924,C0445,Fatma Kamal,fatma.kamal98@gmail.com,Luxor,Smartphone,9,1089.34,2026-04-13,Cash,Pending,9804.06,2026,4
ORD001025,C0382,Mona Hassan,mona.hassan87@gmail.com,Suez,Screen Protector,5,993.68,2026-06-04,Cash,Cancelled,4968.4,2026,6
ORD006754,C0106,Ahmed Sayed,ahmed.sayed76@gmail.com,Cairo,Case,4,1671.36,2026-04-21,Credit Card,Cancelled,6685.44,2026,4
ORD000753,C0249,Mahmoud  Salem,mahmoud.salem6@yahoo.com,Alexandria,Speaker,5,779.5,2026-04-27,Cash,Delivered,3897.5,2026,4
ORD004171,C0248,Dina  Hassan,dina.hassan87@gmail.com,Fayoum,Cable,2,2207.86,2026-01-28,Credit Card,Returned,4415.72,2026,1
ORD004003,C0432,Mahmoud Mostafa,mahmoud.mostafa53@yahoo.com,Port Said,Cable,5,1755.14,2026-04-14,Cash,Pending,8775.7,2026,4
ORD007708,C0164,Yasmin Ahmed,yasmin.ahmed17@gmail.com,Ismailia,Keyboard,2,125.14,2026-04-16,Cash,Returned,250.28,2026,4
ORD001952,C0286,Nour Nasser,unknown@example.com,Fayoum,Laptop,6,522.68,2026-01-01,Mobile Wallet,Delivered,3136.08,2026,1
ORD005187,C0476,Sara Ahmed,sara.ahmed49@gmail.com,Mansoura,Screen Protector,8,2748.44,2026-02-04,Credit Card,Cancelled,21987.52,2026,2
ORD000352,C0449,Youssef Rizk,unknown@example.com,Sharm El Sheikh,Speaker,10,1288.2,2026-04-24,Credit Card,Returned,12882.0,2026,4
ORD001512,C0477,Tarek  Mostafa,tarek.mostafa14@yahoo.com,Hurghada,Laptop,1,3879.39,2026-07-27,Cash,Returned,3879.39,2026,7
